Row Type,Action,Status,Sync errors,From,To,Device segment,Engine,Account,Campaign,Ad group,Keyword,Match type,Engine status,Clicks,Impr,Cost,CTR,Avg CPC,Avg pos
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes,hike an land hikings,Exact,ELIGIBLE,1,2,1.06,0.5,1.06,1
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes,hike an land hikings,Exact,ELIGIBLE,1,1,0.99,1,0.99,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes,hike an land hikings,Exact,ELIGIBLE,2,3,2.61,0.6667,1.3,1.33
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes,hike an land hikings,Phrase,ELIGIBLE,1,1,2.05,1,2.05,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes,hike an land hikings,Phrase,ELIGIBLE,1,2,1.12,0.5,1.12,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes,hike an land hikings,Phrase,ELIGIBLE,1,2,1.66,0.5,1.66,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,7,22,7.75,0.3182,1.11,1.09
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,12,23,15.46,0.5217,1.29,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,6,24,7.59,0.25,1.26,1
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,2,2,2.25,1,1.12,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,7,14,9.05,0.5,1.29,1.71
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,4,8,4.17,0.5,1.04,1.38
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,5,9,7.19,0.5556,1.44,1.11
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,1,3,0.77,0.3333,0.77,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  - Exact,hike land hikings ,Exact,ELIGIBLE,11,20,14.11,0.55,1.28,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,1,4,5.22,0.25,5.22,1
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,1,2,0.67,0.5,0.67,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,1,1,4.36,1,4.36,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,1,1,2.6,1,2.6,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,4,2,14.82,2,3.7,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,1,3,1.95,0.3333,1.95,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,2,1,4.64,2,2.32,1
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  - Exact,hike hikings ,Exact,ELIGIBLE,1,1,3.81,1,3.81,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks Trips  Year - Exact,hike hikings  2014,Exact,ELIGIBLE,1,1,5.37,1,5.37,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike land hikings  2014,Exact,ELIGIBLE,1,3,6.41,0.3333,6.41,1
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike land hikings  2014,Exact,ELIGIBLE,1,1,1.8,1,1.8,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike land hikings  2015,Exact,ELIGIBLE,2,3,2.56,0.6667,1.28,1
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike land hikings  2015,Exact,ELIGIBLE,1,1,6.32,1,6.32,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike land hikings  2015,Exact,ELIGIBLE,1,1,5.47,1,5.47,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike land hikings  2015,Exact,ELIGIBLE,1,1,1.04,1,1.04,1
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,5,9,4.71,0.5556,0.94,1.67
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,2,2,6.46,1,3.23,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,2,6,7.75,0.3333,3.88,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,1,1,3.91,1,3.91,1
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,1,2,4.7,0.5,4.7,1
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,1,1,3.61,1,3.61,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,2,3,8.12,0.6667,4.06,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,1,2,1.73,0.5,1.73,1
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,Parks HikingTripes  Year - Exact,hike hikings  2015,Exact,CRITERION_RARELY_SERVED,2,2,4.24,1,2.12,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,69,251,130.99,0.2749,1.9,1.2
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,16,72,20,0.2222,1.25,1.35
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,12,54,19.26,0.2222,1.6,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,42,174,96.12,0.2414,2.29,1.29
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,8,46,15.76,0.1739,1.97,1.2
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,5,49,12.97,0.102,2.59,1.06
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,15,117,27.64,0.1282,1.84,1.26
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,8,50,11.96,0.16,1.5,1.2
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,6,44,14.24,0.1364,2.37,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,11,73,17.83,0.1507,1.62,1.16
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,1,37,3.13,0.027,3.13,1.62
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,2,26,1.06,0.0769,0.53,1.08
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,5,40,8.36,0.125,1.67,1.75
keyword,edit,Active,,7/19/2014,7/19/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,3,27,3.36,0.1111,1.12,1.81
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,7,39,11.42,0.1795,1.63,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,2,32,3.45,0.0625,1.72,2
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,3,20,4.42,0.15,1.47,1.8
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,3,21,4.04,0.1429,1.35,1.38
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,15,69,18.55,0.2174,1.24,1.39
keyword,edit,Active,,7/21/2014,7/21/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,4,25,5.09,0.16,1.27,1.76
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hiking ,Broad,ELIGIBLE,1,15,1.47,0.0667,1.47,1.4
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,20,33,26.35,0.6061,1.32,1.27
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,5,12,9.93,0.4167,1.99,1.5
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,9,16,16.15,0.5625,1.79,1.25
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,2,10,2.9,0.2,1.45,1.6
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,1,4,1.88,0.25,1.88,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,8,26,16.7,0.3077,2.09,1.15
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,1,1,0.87,1,0.87,1
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,2,3,3.81,0.6667,1.9,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,4,6,3.46,0.6667,0.86,1.33
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,1,4,1.29,0.25,1.29,3.25
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike an hikings,Broad,ELIGIBLE,2,8,2.14,0.25,1.07,2.62
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,12,74,17.91,0.1622,1.49,1.35
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,1,9,1.83,0.1111,1.83,1.22
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,1,11,1.62,0.0909,1.62,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,9,55,21.91,0.1636,2.43,1.29
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,1,11,0.63,0.0909,0.63,1.36
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,10,59,22.73,0.1695,2.27,1.31
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,3,14,5.46,0.2143,1.82,1.07
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,2,9,7.27,0.2222,3.64,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,7,52,17.78,0.1346,2.54,1.15
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,3,23,5.21,0.1304,1.74,1.35
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,9,55,15.27,0.1636,1.7,1.29
keyword,edit,Active,,7/19/2014,7/19/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,2,16,3.35,0.125,1.68,1.31
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,1,14,2.06,0.0714,2.06,1.07
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,5,51,8.06,0.098,1.61,1.75
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,6,24,10.89,0.25,1.82,1.58
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,1,10,2.24,0.1,2.24,1.1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,15,51,23.33,0.2941,1.56,1.49
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings in ,Broad,ELIGIBLE,3,10,7.4,0.3,2.47,1.2
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks Trips,hike hikings ,Phrase,ELIGIBLE,1,1,3.15,1,3.15,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike an land hikings 2014,Exact,ELIGIBLE,1,1,1.35,1,1.35,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike an land hikings 2014,Exact,ELIGIBLE,1,3,1.65,0.3333,1.65,1
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike an land hikings 2014,Exact,ELIGIBLE,1,1,1.72,1,1.72,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,2,27,2.18,0.0741,1.09,1.48
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,1,6,0.63,0.1667,0.63,1.83
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,3,18,8.77,0.1667,2.92,1.06
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,2,18,6.24,0.1111,3.12,1.56
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,1,2,3.42,0.5,3.42,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,2,3,4.53,0.6667,2.26,1
keyword,edit,Active,,7/19/2014,7/19/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,2,2,4.98,1,2.49,2
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,1,1,0.57,1,0.57,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings 2014 ,Broad,ELIGIBLE,2,2,3.96,1,1.98,1.5
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2014,hike land hikings  2014,Broad,ELIGIBLE,1,3,0.79,0.3333,0.79,1.33
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings 2015 ,Broad,CRITERION_RARELY_SERVED,1,4,3.51,0.25,3.51,1.25
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings 2015 ,Broad,CRITERION_RARELY_SERVED,1,3,1.69,0.3333,1.69,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings 2015 ,Broad,CRITERION_RARELY_SERVED,2,12,3.91,0.1667,1.96,1.42
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings  2015,Broad,CRITERION_RARELY_SERVED,2,12,3.83,0.1667,1.92,1.17
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings  2015,Broad,CRITERION_RARELY_SERVED,1,4,5.53,0.25,5.53,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings  2015,Broad,CRITERION_RARELY_SERVED,1,5,0.84,0.2,0.84,1.2
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings  2015,Broad,CRITERION_RARELY_SERVED,3,14,7.29,0.2143,2.43,2.07
keyword,edit,Active,,7/19/2014,7/19/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings  2015,Broad,CRITERION_RARELY_SERVED,1,4,3.32,0.25,3.32,1.25
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA, + Parks HikingTripes + 2015,hike land hikings  2015,Broad,CRITERION_RARELY_SERVED,1,3,2.33,0.3333,2.33,1.33
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,florida + Parks Trips,hike hikings florida,Exact,ELIGIBLE,1,1,1.95,1,1.95,1
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,-Brand|Search|USA,florida + Parks Trips,hike hikings florida,Exact,ELIGIBLE,1,1,1.46,1,1.46,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,florida + Parks Trips,hike hikings florida,Exact,ELIGIBLE,1,1,1.64,1,1.64,1
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Google AdWords,Company A - Google,-Brand|Search|USA,florida + Parks Trips,hike hikings florida,Exact,ELIGIBLE,1,1,0.65,1,0.65,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,-Brand|Search|USA,florida + Parks Trips,hike hikings florida,Exact,ELIGIBLE,1,1,1.38,1,1.38,1
